Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit,BMS_Flags,BMS_State
Yes,0.00,117.58,27.63,34.89,14.92,3.34,1.86,29.47,0x0,0x0,0,0,64.27,4.17,0.00,Yes,0.00,117.45,28.80,28.14,14.90,3.29,1.86,33.63,0x0,0x0,0,0,62.97,4.08,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7323,3.7907,3.7909,3.7918,3.7906,3.7912,3.7884,3.7892,3.7897,3.7909,3.8370,3.7303,3.8118,3.7895,3.7895,3.7868,3.8259,3.7930,3.7904,3.8280,3.7930,3.7889,3.7272,3.7905,3.7894,3.7902,3.7913,3.7910,3.7893,3.7890,3.7747,5290589,118.0394,236078.80,5288608,11.7248,23449.54,71929,0.00,0.003707,68744,0.00,0.002828,71919,0.00,0.016037,142688,0.00,0.004927,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,932.00,55.37,1102.00,49.43,1049.00,51.19,932.00,55.37,913.00,56.09,923.00,55.71,1016.00,52.33,1103.00,49.40,1261.00,44.53,1178.00,47.02,1143.00,48.12,1125.00,48.69,1015.00,52.36,1001.00,52.85,1063.00,50.72,1140.00,48.21,1083.00,50.05,1126.00,48.66,1192.00,46.59,1074.00,50.35,1201.00,46.32,1192.00,46.59,1073.00,50.39,4095.00,-165.16,1062.00,50.75,997.00,53.00,937.00,55.18,912.00,56.13,969.00,54.00,969.00,54.00,1044.00,51.36,1117.00,48.95,56.13,3.73,3.84,1.00,1.00,0x0,6,
Yes,0.00,117.60,27.64,34.96,14.92,3.34,1.86,29.49,0x0,0x0,0,0,36.51,2.37,0.00,Yes,0.00,117.48,28.82,28.14,14.90,3.29,1.86,33.66,0x0,0x0,0,0,35.95,2.33,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7328,3.7913,3.7914,3.7924,3.7912,3.7917,3.7890,3.7897,3.7902,3.7915,3.8375,3.7308,3.8123,3.7900,3.7900,3.7873,3.8265,3.7936,3.7909,3.8285,3.7936,3.7896,3.7277,3.7912,3.7901,3.7908,3.7919,3.7916,3.7900,3.7896,3.7753,5291148,118.0519,236103.77,5294909,11.7387,23477.40,72048,0.00,0.002251,68934,0.00,0.000487,71799,0.00,0.014555,141690,0.00,0.011058,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1101.00,49.46,1049.00,51.19,931.00,55.41,912.00,56.13,923.00,55.71,1014.00,52.40,1104.00,49.37,1260.00,44.56,1179.00,46.99,1143.00,48.12,1124.00,48.72,1017.00,52.29,1002.00,52.82,1063.00,50.72,1141.00,48.18,1080.00,50.15,1126.00,48.66,1190.00,46.65,1075.00,50.32,1202.00,46.29,1191.00,46.62,1071.00,50.45,4088.00,-77.31,1060.00,50.82,999.00,52.93,936.00,55.22,913.00,56.09,971.00,53.93,972.00,53.89,1043.00,51.40,1118.00,48.91,56.13,3.73,3.84,1.00,1.00,0x0,6,
Yes,16.38,104.05,27.66,34.96,14.89,3.33,1.87,29.50,0x0,0x2,0,0,86.94,5.64,56.52,Yes,17.42,104.17,28.83,28.23,14.89,3.29,1.86,33.63,0x0,0x2,0,0,83.30,5.40,57.99,Manual,0.93,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7996,3.2935,2.9053,3.6500,3.6526,3.0588,3.8573,3.2068,2.9286,3.6494,3.7108,3.7971,3.0470,2.9488,3.6509,3.6635,2.8244,3.8656,3.3239,3.0014,3.6466,3.6786,3.7920,3.2564,2.9247,3.5531,3.7506,2.9944,3.8708,3.3138,3.0145,4748874,105.9376,211875.13,5269159,11.6818,23363.53,1011619,-0.01,-11.489268,1329455,-0.01,-15.528935,2248881,0.01,26.893597,142749,0.00,0.004552,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,932.00,55.37,916.00,55.98,923.00,55.71,1017.00,52.29,1105.00,49.33,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1073.00,50.39,1200.00,46.35,1191.00,46.62,1074.00,50.35,4094.00,-97.73,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.82,3.87,1.00,1.00,0x0,6,
Yes,10.77,109.44,27.70,35.03,14.89,3.34,1.87,29.54,0x0,0x2,0,0,123.73,8.02,40.38,Yes,10.15,109.26,28.89,28.23,14.89,3.29,1.86,33.70,0x0,0x2,0,0,114.93,7.45,38.71,Manual,0.65,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,9.98,109.66,27.75,35.03,14.90,3.34,1.87,29.57,0x0,0x2,0,0,183.65,11.91,31.30,Yes,10.32,109.62,28.98,28.30,14.89,3.29,1.86,33.70,0x0,0x2,0,0,185.33,12.02,31.45,Manual,0.51,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,0.44,117.12,27.79,35.11,14.90,3.34,1.87,29.59,0x0,0x0,0,0,278.46,18.06,2.14,Yes,0.12,117.14,29.06,28.30,14.89,3.29,1.86,33.76,0x0,0x0,0,0,279.33,18.11,0.98,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,0.00,117.45,27.81,35.11,14.92,3.34,1.86,29.64,0x0,0x0,0,0,259.25,16.81,0.00,Yes,0.00,117.32,29.09,28.30,14.90,3.29,1.86,33.78,0x0,0x0,0,0,262.29,17.01,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,17.40,104.29,27.82,35.11,14.90,3.34,1.87,29.65,0x0,0x2,0,0,285.00,18.48,38.58,Yes,16.53,104.08,29.10,28.30,14.89,3.29,1.86,33.78,0x0,0x2,0,0,286.55,18.58,37.73,Manual,0.60,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,19.34,102.94,27.83,35.11,14.90,3.34,1.87,29.66,0x0,0x2,0,0,312.50,20.27,38.91,Yes,17.94,102.67,29.13,28.38,14.89,3.29,1.86,33.80,0x0,0x2,0,0,311.59,20.21,37.81,Manual,0.61,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,0.00,117.46,27.81,35.03,14.92,3.34,1.86,29.71,0x0,0x0,0,0,271.42,17.60,0.00,Yes,0.00,117.35,29.19,28.30,14.90,3.29,1.86,33.84,0x0,0x0,0,0,270.76,17.56,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,-0.84,118.53,27.77,34.96,14.92,3.34,1.86,29.75,0x0,0x10,0,0,151.53,9.83,12.86,Yes,-1.47,118.69,29.21,28.30,14.90,3.29,1.86,33.88,0x0,0x10,0,0,149.70,9.71,19.02,Manual,0.00,0.88,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,0.81,117.20,27.76,34.96,14.89,3.34,1.87,29.76,0x0,0x2,0,0,97.72,6.34,33.49,Yes,-0.13,117.52,29.22,28.30,14.89,3.29,1.86,33.88,0x0,0x2,0,0,97.82,6.34,30.70,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
Yes,0.00,117.53,27.75,34.89,14.92,3.34,1.86,29.79,0x0,0x0,0,0,88.33,5.73,0.00,Yes,0.00,117.42,29.22,28.30,14.90,3.29,1.86,33.89,0x0,0x0,0,0,88.28,5.72,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6660,3.2088,3.0800,3.7678,3.4716,3.0144,3.7105,3.1166,3.0973,3.7660,3.5310,3.6636,2.9157,3.1174,3.7672,3.5029,2.7650,3.7117,3.2438,3.1623,3.7732,3.5180,3.6668,3.1595,3.0722,3.7220,3.5558,2.9385,3.7060,3.2240,3.1423,4748801,105.9359,211871.86,5265187,11.6730,23345.96,391096,-0.00,-3.899898,1497366,-0.01,-17.597572,1827306,0.01,21.688679,140146,0.00,0.020543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,931.00,55.41,1103.00,49.40,1048.00,51.23,930.00,55.45,912.00,56.13,920.00,55.82,1014.00,52.40,1106.00,49.30,1262.00,44.50,1180.00,46.96,1146.00,48.02,1124.00,48.72,1018.00,52.26,999.00,52.93,1065.00,50.65,1140.00,48.21,1081.00,50.12,1125.00,48.69,1192.00,46.59,1074.00,50.35,1201.00,46.32,1190.00,46.65,1073.00,50.39,4092.00,-86.62,1062.00,50.75,998.00,52.96,939.00,55.11,909.00,56.25,969.00,54.00,975.00,53.78,1046.00,51.29,1118.00,48.91,56.25,2.77,3.77,1.00,1.00,0x0,6,
