Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit,BMS_Flags,BMS_State
Yes,0.00,119.09,28.44,27.56,14.92,3.34,1.87,30.59,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.96,29.77,27.37,14.90,3.29,1.86,35.10,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.21,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7778,3.8349,3.8367,3.8374,3.8354,3.8358,3.8334,3.8412,3.8356,3.8362,3.8971,3.7740,3.8639,3.8340,3.8342,3.8324,3.8856,3.8432,3.8347,3.8872,3.8379,3.8342,3.7716,3.8369,3.8365,3.8368,3.8369,3.8367,3.8357,3.8348,3.8208,5360359,119.5981,239196.09,5390952,11.9511,23902.13,72281,-0.00,-0.000598,68732,0.00,0.002976,74000,0.00,0.041730,142922,0.00,0.003489,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,810.00,60.26,945.00,54.88,912.00,56.13,802.00,60.61,778.00,61.66,819.00,59.88,877.00,57.50,948.00,54.77,1078.00,50.22,997.00,53.00,965.00,54.15,962.00,54.26,877.00,57.50,862.00,58.10,903.00,56.48,970.00,53.97,935.00,55.26,956.00,54.48,1011.00,52.50,932.00,55.37,993.00,53.14,997.00,53.00,890.00,56.98,4091.00,-83.54,902.00,56.52,860.00,58.18,832.00,59.33,788.00,61.22,856.00,58.34,848.00,58.67,894.00,56.83,951.00,54.66,61.66,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.08,28.44,27.56,14.92,3.34,1.86,30.61,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.96,29.78,27.37,14.90,3.29,1.86,35.11,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.20,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7781,3.8350,3.8369,3.8375,3.8357,3.8361,3.8336,3.8413,3.8358,3.8363,3.8975,3.7742,3.8640,3.8341,3.8345,3.8326,3.8858,3.8434,3.8349,3.8875,3.8381,3.8344,3.7718,3.8371,3.8368,3.8370,3.8371,3.8369,3.8358,3.8351,3.8210,5360577,119.6029,239205.84,5391321,11.9519,23903.76,72106,0.00,0.001542,68837,0.00,0.001682,73551,0.00,0.036186,142557,0.00,0.005732,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,945.00,54.88,912.00,56.13,802.00,60.61,779.00,61.62,819.00,59.88,878.00,57.46,948.00,54.77,1079.00,50.19,997.00,53.00,964.00,54.18,961.00,54.29,878.00,57.46,862.00,58.10,904.00,56.44,970.00,53.97,936.00,55.22,957.00,54.44,1013.00,52.43,930.00,55.45,994.00,53.10,998.00,52.96,889.00,57.02,4088.00,-77.31,900.00,56.59,861.00,58.14,831.00,59.37,786.00,61.31,856.00,58.34,848.00,58.67,895.00,56.79,951.00,54.66,61.62,3.77,3.90,1.00,1.00,0x0,6,
Yes,6.78,115.69,28.43,27.56,14.90,3.33,1.87,30.61,0x0,0x2,0,0,4.80,0.31,22.01,Yes,9.04,114.82,29.78,27.37,14.89,3.29,1.86,35.10,0x0,0x2,0,0,5.15,0.33,53.96,Manual,0.90,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.4492,3.4878,3.4829,3.5140,3.4922,3.5327,3.4811,3.4277,3.4955,3.5268,3.5706,3.4510,3.3300,3.4917,3.5102,3.5238,3.4455,3.4727,3.5080,3.5606,3.4709,3.5410,3.4632,3.4546,3.5517,3.6202,3.6505,3.6669,3.4311,3.4998,3.5738,5002522,111.6040,223208.05,5378700,11.9240,23847.95,919513,-0.01,-10.362757,895671,-0.01,-10.184784,1736595,0.01,20.568727,141564,0.00,0.011832,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,945.00,54.88,912.00,56.13,802.00,60.61,779.00,61.62,820.00,59.84,877.00,57.50,950.00,54.70,1078.00,50.22,999.00,52.93,964.00,54.18,960.00,54.33,878.00,57.46,861.00,58.14,903.00,56.48,970.00,53.97,937.00,55.18,956.00,54.48,1012.00,52.47,930.00,55.45,994.00,53.10,998.00,52.96,891.00,56.95,4090.00,-81.09,900.00,56.59,861.00,58.14,832.00,59.33,787.00,61.26,858.00,58.26,847.00,58.71,895.00,56.79,949.00,54.74,61.66,3.33,3.67,1.00,1.00,0x0,6,
Yes,10.23,113.19,28.42,27.56,14.89,3.33,1.87,30.61,0x0,0x2,0,0,42.26,2.74,41.93,Yes,8.33,114.60,29.79,27.37,14.90,3.29,1.86,35.10,0x0,0x0,0,0,43.55,2.82,37.49,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7746,3.8317,3.8333,3.8341,3.8324,3.8328,3.8302,3.8377,3.8324,3.8329,3.8937,3.7710,3.8603,3.8308,3.8312,3.8294,3.8819,3.8397,3.8315,3.8835,3.8348,3.8310,3.7683,3.8335,3.8332,3.8336,3.8336,3.8334,3.8324,3.8316,3.8176,5355727,119.4946,238989.14,5389654,11.9482,23896.39,72253,-0.00,-0.000256,69211,-0.00,-0.002926,73848,0.00,0.039853,142650,0.00,0.005160,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,946.00,54.85,915.00,56.02,805.00,60.48,781.00,61.53,823.00,59.71,881.00,57.34,951.00,54.66,1078.00,50.22,1007.00,52.64,974.00,53.82,974.00,53.82,889.00,57.02,872.00,57.70,916.00,55.98,980.00,53.60,937.00,55.18,956.00,54.48,1012.00,52.47,932.00,55.37,993.00,53.14,998.00,52.96,888.00,57.06,4091.00,-83.54,901.00,56.56,863.00,58.06,834.00,59.25,787.00,61.26,860.00,58.18,850.00,58.59,897.00,56.71,949.00,54.74,61.35,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,119.04,28.41,27.56,14.92,3.34,1.86,30.62,0x0,0x0,0,0,18.93,1.23,0.00,Yes,0.00,118.92,29.80,27.37,14.90,3.29,1.86,35.14,0x0,0x0,0,0,18.49,1.20,0.00,Manual,0.00,0.00,0.07,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7766,3.8335,3.8354,3.8361,3.8343,3.8347,3.8321,3.8397,3.8344,3.8350,3.8960,3.7729,3.8625,3.8328,3.8330,3.8313,3.8841,3.8418,3.8334,3.8858,3.8367,3.8328,3.7703,3.8355,3.8352,3.8355,3.8356,3.8355,3.8344,3.8336,3.8196,5358583,119.5584,239116.75,5393606,11.9569,23913.87,72412,-0.00,-0.002200,69146,-0.00,-0.002125,73876,0.00,0.040199,141739,0.00,0.010757,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,945.00,54.88,913.00,56.09,802.00,60.61,780.00,61.57,821.00,59.80,878.00,57.46,948.00,54.77,1077.00,50.25,998.00,52.96,963.00,54.22,960.00,54.33,878.00,57.46,861.00,58.14,903.00,56.48,968.00,54.04,938.00,55.15,957.00,54.44,1012.00,52.47,929.00,55.48,995.00,53.07,999.00,52.93,890.00,56.98,4089.00,-79.06,902.00,56.52,861.00,58.14,834.00,59.25,786.00,61.31,856.00,58.34,847.00,58.71,895.00,56.79,951.00,54.66,61.57,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.07,28.41,27.56,14.92,3.34,1.87,30.61,0x0,0x0,0,0,0.15,0.01,0.00,Yes,0.00,118.94,29.81,27.37,14.90,3.29,1.86,35.14,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.01,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7771,3.8341,3.8359,3.8367,3.8348,3.8351,3.8327,3.8403,3.8349,3.8355,3.8966,3.7734,3.8632,3.8332,3.8336,3.8319,3.8849,3.8423,3.8340,3.8865,3.8374,3.8336,3.7707,3.8360,3.8357,3.8360,3.8361,3.8359,3.8350,3.8341,3.8201,5359529,119.5795,239159.02,5396114,11.9625,23924.96,72396,-0.00,-0.002005,69171,-0.00,-0.002433,74287,0.00,0.045273,143146,0.00,0.002113,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,945.00,54.88,913.00,56.09,803.00,60.56,780.00,61.57,821.00,59.80,879.00,57.42,947.00,54.81,1079.00,50.19,998.00,52.96,964.00,54.18,961.00,54.29,877.00,57.50,859.00,58.22,902.00,56.52,969.00,54.00,939.00,55.11,956.00,54.48,1013.00,52.43,929.00,55.48,993.00,53.14,998.00,52.96,890.00,56.98,4091.00,-83.54,901.00,56.56,861.00,58.14,832.00,59.33,787.00,61.26,856.00,58.34,850.00,58.59,896.00,56.75,951.00,54.66,61.57,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.06,28.41,27.56,14.92,3.34,1.86,30.64,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.93,29.82,27.37,14.90,3.29,1.86,35.15,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.01,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7775,3.8345,3.8362,3.8370,3.8351,3.8355,3.8331,3.8408,3.8353,3.8359,3.8970,3.7738,3.8636,3.8335,3.8339,3.8322,3.8854,3.8428,3.8344,3.8871,3.8376,3.8338,3.7712,3.8364,3.8361,3.8365,3.8366,3.8364,3.8354,3.8345,3.8204,5360187,119.5942,239188.41,5392029,11.9534,23906.89,71843,0.00,0.004759,68601,0.00,0.004590,73665,0.00,0.037594,142192,0.00,0.007974,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,944.00,54.92,912.00,56.13,803.00,60.56,780.00,61.57,820.00,59.84,879.00,57.42,949.00,54.74,1077.00,50.25,996.00,53.03,966.00,54.11,962.00,54.26,877.00,57.50,862.00,58.10,904.00,56.44,968.00,54.04,938.00,55.15,956.00,54.48,1011.00,52.50,931.00,55.41,995.00,53.07,999.00,52.93,890.00,56.98,4088.00,-77.31,904.00,56.44,860.00,58.18,832.00,59.33,788.00,61.22,857.00,58.30,847.00,58.71,896.00,56.75,951.00,54.66,61.62,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.08,28.40,27.56,14.92,3.34,1.86,30.64,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.94,29.83,27.37,14.90,3.29,1.86,35.16,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.01,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7777,3.8348,3.8366,3.8372,3.8354,3.8358,3.8333,3.8409,3.8355,3.8362,3.8972,3.7740,3.8638,3.8337,3.8341,3.8325,3.8856,3.8430,3.8346,3.8872,3.8379,3.8341,3.7715,3.8367,3.8364,3.8367,3.8369,3.8366,3.8356,3.8347,3.8207,5360358,119.5980,239196.05,5394073,11.9580,23915.93,72095,0.00,0.001677,69043,-0.00,-0.000856,73658,0.00,0.037507,142958,0.00,0.003268,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,945.00,54.88,912.00,56.13,804.00,60.52,779.00,61.62,822.00,59.75,877.00,57.50,949.00,54.74,1078.00,50.22,998.00,52.96,964.00,54.18,962.00,54.26,878.00,57.46,861.00,58.14,903.00,56.48,970.00,53.97,937.00,55.18,956.00,54.48,1012.00,52.47,931.00,55.41,994.00,53.10,999.00,52.93,890.00,56.98,4088.00,-77.31,901.00,56.56,861.00,58.14,833.00,59.29,786.00,61.31,856.00,58.34,847.00,58.71,894.00,56.83,953.00,54.59,61.62,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.08,28.39,27.56,14.92,3.34,1.87,30.64,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.95,29.83,27.37,14.90,3.29,1.86,35.17,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7780,3.8350,3.8368,3.8374,3.8356,3.8360,3.8335,3.8412,3.8357,3.8363,3.8974,3.7741,3.8641,3.8340,3.8344,3.8326,3.8859,3.8432,3.8348,3.8875,3.8381,3.8344,3.7716,3.8369,3.8366,3.8369,3.8370,3.8369,3.8357,3.8349,3.8210,5360600,119.6034,239206.86,5394861,11.9597,23919.41,72006,0.00,0.002765,68950,0.00,0.000290,73934,0.00,0.040915,142274,0.00,0.007470,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,945.00,54.88,912.00,56.13,803.00,60.56,779.00,61.62,821.00,59.80,878.00,57.46,949.00,54.74,1078.00,50.22,996.00,53.03,965.00,54.15,961.00,54.29,880.00,57.38,862.00,58.10,904.00,56.44,970.00,53.97,936.00,55.22,957.00,54.44,1015.00,52.36,931.00,55.41,996.00,53.03,998.00,52.96,889.00,57.02,4090.00,-81.09,902.00,56.52,863.00,58.06,831.00,59.37,789.00,61.17,857.00,58.30,847.00,58.71,895.00,56.79,952.00,54.62,61.62,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.09,28.39,27.56,14.92,3.34,1.86,30.65,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.95,29.83,27.37,14.90,3.29,1.86,35.17,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7782,3.8351,3.8370,3.8376,3.8357,3.8361,3.8337,3.8414,3.8360,3.8365,3.8975,3.7743,3.8643,3.8342,3.8346,3.8329,3.8861,3.8434,3.8349,3.8876,3.8383,3.8345,3.7718,3.8371,3.8369,3.8372,3.8372,3.8370,3.8359,3.8351,3.8211,5360847,119.6089,239217.91,5391230,11.9517,23903.36,72055,0.00,0.002166,68865,0.00,0.001337,73668,0.00,0.037631,142266,0.00,0.007519,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,944.00,54.92,912.00,56.13,803.00,60.56,778.00,61.66,820.00,59.84,879.00,57.42,948.00,54.77,1080.00,50.15,997.00,53.00,963.00,54.22,961.00,54.29,878.00,57.46,862.00,58.10,904.00,56.44,968.00,54.04,937.00,55.18,955.00,54.51,1013.00,52.43,931.00,55.41,994.00,53.10,998.00,52.96,890.00,56.98,4089.00,-79.06,901.00,56.56,861.00,58.14,833.00,59.29,789.00,61.17,858.00,58.26,848.00,58.67,894.00,56.83,950.00,54.70,61.57,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.09,28.38,27.56,14.92,3.34,1.86,30.65,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.97,29.84,27.37,14.90,3.29,1.86,35.17,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.01,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7783,3.8353,3.8372,3.8378,3.8360,3.8363,3.8339,3.8416,3.8360,3.8366,3.8978,3.7744,3.8644,3.8343,3.8347,3.8329,3.8862,3.8437,3.8352,3.8879,3.8383,3.8347,3.7720,3.8373,3.8369,3.8372,3.8372,3.8371,3.8361,3.8353,3.8212,5361092,119.6144,239228.84,5397303,11.9651,23930.21,72288,-0.00,-0.000684,68967,0.00,0.000080,73788,0.00,0.039112,141973,0.00,0.009319,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,813.00,60.14,944.00,54.92,913.00,56.09,802.00,60.61,778.00,61.66,821.00,59.80,880.00,57.38,950.00,54.70,1079.00,50.19,998.00,52.96,964.00,54.18,961.00,54.29,878.00,57.46,862.00,58.10,903.00,56.48,971.00,53.93,936.00,55.22,957.00,54.44,1012.00,52.47,933.00,55.33,996.00,53.03,997.00,53.00,892.00,56.91,4087.00,-75.77,903.00,56.48,861.00,58.14,833.00,59.29,788.00,61.22,858.00,58.26,847.00,58.71,895.00,56.79,954.00,54.55,61.66,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.00,119.10,28.37,27.56,14.92,3.34,1.87,30.65,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.96,29.84,27.37,14.90,3.29,1.86,35.19,0x0,0x0,0,0,0.00,0.00,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7783,3.8353,3.8372,3.8379,3.8360,3.8364,3.8341,3.8417,3.8362,3.8367,3.8979,3.7746,3.8645,3.8344,3.8349,3.8331,3.8865,3.8437,3.8352,3.8881,3.8385,3.8348,3.7721,3.8374,3.8371,3.8374,3.8375,3.8373,3.8362,3.8354,3.8214,5361233,119.6176,239235.16,5387223,11.9428,23885.64,71952,0.00,0.003426,68600,0.00,0.004602,73934,0.00,0.040915,141661,0.00,0.011236,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,946.00,54.85,914.00,56.05,802.00,60.61,781.00,61.53,821.00,59.80,879.00,57.42,948.00,54.77,1076.00,50.29,997.00,53.00,965.00,54.15,962.00,54.26,877.00,57.50,862.00,58.10,903.00,56.48,969.00,54.00,935.00,55.26,958.00,54.40,1013.00,52.43,933.00,55.33,994.00,53.10,999.00,52.93,891.00,56.95,4089.00,-79.06,902.00,56.52,862.00,58.10,833.00,59.29,787.00,61.26,859.00,58.22,848.00,58.67,896.00,56.75,952.00,54.62,61.62,3.77,3.90,1.00,1.00,0x0,6,
Yes,0.78,118.15,28.35,27.56,14.90,3.33,1.87,30.66,0x0,0x2,0,0,3.61,0.23,13.73,Yes,1.36,118.68,29.84,27.37,14.89,3.29,1.86,35.17,0x0,0x4,0,0,3.03,0.20,22.42,Manual,0.88,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7708,3.8113,3.7979,3.7925,3.7751,3.7623,3.8303,3.8140,3.7975,3.7928,3.8356,3.7684,3.8277,3.7978,3.7897,3.7789,3.7908,3.8395,3.8122,3.8507,3.7893,3.7790,3.7646,3.8134,3.7891,3.7810,3.7426,3.7114,3.8303,3.8129,3.7784,5233777,116.7702,233540.45,5384898,11.9377,23875.36,197802,-0.00,-1.535796,217063,-0.00,-1.824439,343402,0.00,3.367864,142405,0.00,0.006665,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,945.00,54.88,911.00,56.17,802.00,60.61,779.00,61.62,821.00,59.80,878.00,57.46,949.00,54.74,1078.00,50.22,996.00,53.03,965.00,54.15,961.00,54.29,879.00,57.42,861.00,58.14,902.00,56.52,970.00,53.97,938.00,55.15,956.00,54.48,1012.00,52.47,932.00,55.37,995.00,53.07,1000.00,52.89,891.00,56.95,4091.00,-83.54,902.00,56.52,860.00,58.18,833.00,59.29,788.00,61.22,857.00,58.30,847.00,58.71,896.00,56.75,951.00,54.66,61.62,3.71,3.85,1.00,1.00,0x0,6,
